#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -3.760  0.5925E+00  0.1128E+01
  -3.750  0.6046E+00  0.1134E+01
  -3.740  0.6168E+00  0.1141E+01
  -3.730  0.6293E+00  0.1147E+01
  -3.720  0.6421E+00  0.1153E+01
  -3.710  0.6553E+00  0.1160E+01
  -3.700  0.6690E+00  0.1167E+01
  -3.690  0.6834E+00  0.1173E+01
  -3.680  0.6985E+00  0.1180E+01
  -3.670  0.7145E+00  0.1187E+01
  -3.660  0.7314E+00  0.1195E+01
  -3.650  0.7495E+00  0.1202E+01
  -3.640  0.7686E+00  0.1210E+01
  -3.630  0.7889E+00  0.1218E+01
  -3.620  0.8104E+00  0.1226E+01
  -3.610  0.8332E+00  0.1234E+01
  -3.600  0.8571E+00  0.1243E+01
  -3.590  0.8822E+00  0.1252E+01
  -3.580  0.9083E+00  0.1261E+01
  -3.570  0.9353E+00  0.1270E+01
  -3.560  0.9631E+00  0.1280E+01
  -3.550  0.9914E+00  0.1290E+01
  -3.540  0.1020E+01  0.1300E+01
  -3.530  0.1049E+01  0.1310E+01
  -3.520  0.1077E+01  0.1321E+01
  -3.510  0.1105E+01  0.1332E+01
  -3.500  0.1132E+01  0.1344E+01
  -3.490  0.1158E+01  0.1355E+01
  -3.480  0.1182E+01  0.1367E+01
  -3.470  0.1204E+01  0.1379E+01
  -3.460  0.1224E+01  0.1391E+01
  -3.450  0.1241E+01  0.1404E+01
  -3.440  0.1255E+01  0.1416E+01
  -3.430  0.1266E+01  0.1429E+01
  -3.420  0.1274E+01  0.1442E+01
  -3.410  0.1278E+01  0.1454E+01
  -3.400  0.1279E+01  0.1467E+01
  -3.390  0.1276E+01  0.1480E+01
  -3.380  0.1269E+01  0.1493E+01
  -3.370  0.1258E+01  0.1505E+01
  -3.360  0.1244E+01  0.1518E+01
  -3.350  0.1226E+01  0.1530E+01
  -3.340  0.1205E+01  0.1542E+01
  -3.330  0.1181E+01  0.1554E+01
  -3.320  0.1154E+01  0.1565E+01
  -3.310  0.1124E+01  0.1576E+01
  -3.300  0.1093E+01  0.1587E+01
  -3.290  0.1059E+01  0.1598E+01
  -3.280  0.1024E+01  0.1608E+01
  -3.270  0.9872E+00  0.1618E+01
  -3.260  0.9497E+00  0.1628E+01
  -3.250  0.9116E+00  0.1637E+01
  -3.240  0.8733E+00  0.1645E+01
  -3.230  0.8348E+00  0.1654E+01
  -3.220  0.7967E+00  0.1662E+01
  -3.210  0.7589E+00  0.1669E+01
  -3.200  0.7219E+00  0.1677E+01
  -3.190  0.6857E+00  0.1683E+01
  -3.180  0.6506E+00  0.1690E+01
  -3.170  0.6167E+00  0.1696E+01
  -3.160  0.5840E+00  0.1702E+01
  -3.150  0.5527E+00  0.1707E+01
  -3.140  0.5229E+00  0.1713E+01
  -3.130  0.4945E+00  0.1718E+01
  -3.120  0.4678E+00  0.1722E+01
  -3.110  0.4426E+00  0.1727E+01
  -3.100  0.4190E+00  0.1731E+01
  -3.090  0.3971E+00  0.1735E+01
  -3.080  0.3767E+00  0.1739E+01
  -3.070  0.3580E+00  0.1742E+01
  -3.060  0.3409E+00  0.1746E+01
  -3.050  0.3253E+00  0.1749E+01
  -3.040  0.3114E+00  0.1752E+01
  -3.030  0.2989E+00  0.1755E+01
  -3.020  0.2879E+00  0.1758E+01
  -3.010  0.2784E+00  0.1761E+01
  -3.000  0.2702E+00  0.1763E+01
  -2.990  0.2633E+00  0.1766E+01
  -2.980  0.2577E+00  0.1769E+01
  -2.970  0.2532E+00  0.1771E+01
  -2.960  0.2497E+00  0.1774E+01
  -2.950  0.2472E+00  0.1776E+01
  -2.940  0.2456E+00  0.1779E+01
  -2.930  0.2447E+00  0.1781E+01
  -2.920  0.2444E+00  0.1783E+01
  -2.910  0.2446E+00  0.1786E+01
  -2.900  0.2452E+00  0.1788E+01
  -2.890  0.2461E+00  0.1791E+01
  -2.880  0.2472E+00  0.1793E+01
  -2.870  0.2483E+00  0.1796E+01
  -2.860  0.2494E+00  0.1798E+01
  -2.850  0.2505E+00  0.1801E+01
  -2.840  0.2514E+00  0.1803E+01
  -2.830  0.2522E+00  0.1806E+01
  -2.820  0.2527E+00  0.1808E+01
  -2.810  0.2530E+00  0.1811E+01
  -2.800  0.2531E+00  0.1813E+01
  -2.790  0.2530E+00  0.1816E+01
  -2.780  0.2528E+00  0.1818E+01
  -2.770  0.2524E+00  0.1821E+01
  -2.760  0.2520E+00  0.1823E+01
